CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
452216611,11/22/2019,15:07:00,11/22/2019,15:15:00,40,11/22/2019,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1007444,237864,40.81953517,-73.91620312
284552957,11/22/2019,6:10:00,,,46,11/22/2019,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1011487,252148,40.85872904,-73.90153805
601272853,11/21/2019,18:52:00,,,44,11/21/2019,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1009246,243712,40.83558134,-73.90967084
121405746,11/21/2019,8:00:00,,,47,11/21/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1024637,262611,40.88739637,-73.85393701
667991639,11/21/2019,6:45:00,,,77,11/21/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1003530,185361,40.6754371,-73.93049464
188142001,7/25/2019,7:50:00,,,75,11/21/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1014430,181637,40.66518511,-73.89121548
334594614,11/19/2019,21:20:00,11/19/2019,21:40:00,40,11/19/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,HOSPITAL,N.Y. POLICE DEPT,,,1005294,237197,40.81770983,-73.92397301
265976457,11/19/2019,16:14:00,,,52,11/19/2019,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1013049,253439,40.86226749,-73.89588578
689112258,11/19/2019,9:20:00,11/19/2019,9:29:00,18,11/19/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,989166,215214,40.75739607,-73.98225685
385847558,11/19/2019,8:05:00,,,71,11/19/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1000630,178896,40.65769795,-73.9409652
580824370,11/18/2019,18:30:00,,,17,11/19/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,990371,210322,40.74396801,-73.97791178
944175290,11/17/2019,11:00:00,11/17/2019,22:30:00,68,11/19/2019,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,978016,172087,40.63902167,-74.02246352
837737140,11/5/2019,0:00:00,,,60,11/19/2019,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,992632,150589,40.5800123,-73.96982646
833540908,11/17/2019,16:50:00,11/17/2019,17:04:00,46,11/17/2019,105,ROBBERY,383,"ROBBERY,DELIVERY PERSON",ATTEMPTED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1012356,250621,40.85453516,-73.89840297
381736530,11/16/2019,18:00:00,11/16/2019,18:10:00,25,11/16/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1000749,232957,40.80608187,-73.94040375
183938687,4/25/2006,22:10:00,,,109,4/25/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,NA,,,,,
740783212,11/15/2019,15:33:00,,,46,11/15/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1009886,250359,40.85382357,-73.9073326
805028532,11/15/2019,13:25:00,,,52,11/15/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,1009690,257590,40.87367104,-73.90801365
808857971,12/22/2020,17:46:00,,,32,12/22/2020,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,999358,236472,40.81573205,-73.94542041
858212624,11/14/2019,21:01:00,,,34,11/14/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1004637,253426,40.86225524,-73.92629731
403694059,11/14/2019,0:59:00,11/14/2019,1:01:00,44,11/14/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1004530,242729,40.83289538,-73.9267165
477647483,11/13/2019,10:00:00,,,49,11/13/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1028814,246524,40.84322239,-73.83893739
155002964,4/26/2014,21:42:00,,,47,4/26/2014,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. HOUSING POLICE,,BOSTON SECOR,1030730,260713,40.88215697,-73.83191416
241793685,11/12/2019,20:30:00,,,47,11/13/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1026013,261421,40.88412379,-73.84896796
163321240,11/12/2019,12:40:00,,,44,11/12/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1005507,241210,40.82872387,-73.92319077
551496437,11/8/2019,14:50:00,,,50,11/12/2019,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,,BUS STOP,N.Y. POLICE DEPT,,,1011717,258326,40.87568505,-73.90068126
270423305,11/11/2019,19:10:00,11/11/2019,19:15:00,71,11/11/2019,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,995254,181232,40.66411807,-73.96033738
414302782,11/11/2019,10:30:00,11/11/2019,10:35:00,83,11/11/2019,117,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1009333,191223,40.69151241,-73.90955229
451910100,11/10/2019,20:42:00,,,107,11/10/2019,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1046035,200450,40.71665816,-73.77712083
933339001,11/9/2019,16:30:00,11/10/2019,8:30:00,111,11/10/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1054444,206240,40.73248752,-73.74672633
913072344,11/9/2019,21:20:00,,,47,11/9/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,,,1021673,259971,40.88016347,-73.8646714
440608640,11/8/2019,21:00:00,11/8/2019,22:00:00,47,11/9/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1024710,260768,40.88233758,-73.85368412
898931280,11/8/2019,19:09:00,,,44,11/8/2019,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,,,1004119,243505,40.83502621,-73.92819941
581299813,11/8/2019,16:20:00,,,25,11/8/2019,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999296,230862,40.80033426,-73.94565697
826259950,11/8/2019,14:52:00,,,62,11/8/2019,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BROOKLYN,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,,,989432,163585,40.61568615,-73.98133641
199766327,11/8/2019,14:25:00,11/8/2019,14:30:00,60,11/8/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,985666,147990,40.5728824,-73.99490442
261151143,6/27/2015,0:05:00,,,23,6/27/2015,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. HOUSING POLICE,,,1001028,229572,40.79679044,-73.93940441
553163761,3/18/2019,13:00:00,,,67,11/8/2019,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,996513,176102,40.65003569,-73.95580863
361538482,11/7/2019,23:00:00,11/7/2019,23:19:00,66,11/7/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,991993,163506,40.61546744,-73.97211204
809871096,11/6/2019,23:45:00,11/7/2019,0:05:00,102,11/7/2019,114,ARSON,264,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,,STREET,OTHER,,,1033124,192558,40.69507727,-73.82375257
376967999,11/6/2019,13:00:00,,,43,11/7/2019,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BRONX,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,,,1020316,239179,40.8231013,-73.86969046
284242598,11/4/2019,12:30:00,,,19,11/7/2019,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,997093,225236,40.78489589,-73.95362472
882573038,9/21/2019,17:00:00,,,48,11/7/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1016161,251415,40.85670152,-73.88464476
828315246,6/23/2019,0:01:00,8/2/2019,23:59:00,70,11/7/2019,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,991547,168934,40.63036655,-73.97371261
460413545,11/5/2019,23:00:00,11/6/2019,7:00:00,67,11/6/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,1000701,172543,40.64026021,-73.9407248
603718234,11/5/2019,14:00:00,11/6/2019,8:00:00,121,11/6/2019,107,BURGLARY,243,"BURGLARY,UNCLASSIFIED,NIGHT",COMPLETED,FELONY,STATEN ISLAND,REAR OF,OTHER,N.Y. POLICE DEPT,,,943654,163606,40.61565229,-74.14622406
389232015,10/30/2019,22:00:00,,,106,11/6/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1025696,187305,40.68069691,-73.8505716
669227371,11/5/2019,16:10:00,11/5/2019,16:15:00,24,11/5/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,995224,231280,40.80148755,-73.9603639
494802936,11/5/2019,3:10:00,,,40,11/5/2019,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1005597,234066,40.80911538,-73.92288828
340761697,11/5/2019,2:15:00,,,106,11/5/2019,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1023693,186852,40.67946268,-73.85779587
278157736,11/4/2019,18:00:00,11/4/2019,18:20:00,67,11/4/2019,107,BURGLARY,233,"BURGLARY,TRUCK NIGHT",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,1003447,173198,40.64205252,-73.93082849
859011462,11/3/2019,5:30:00,,,46,11/4/2019,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1011755,250279,40.85359837,-73.90057688
790479335,10/31/2019,18:00:00,,,18,11/4/2019,109,GRAND LARCENY,415,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,990503,215519,40.75823237,-73.97743058
344921003,4/20/2006,17:00:00,,,9,4/20/2006,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,NA,,,,,
788738719,11/3/2019,18:30:00,11/3/2019,18:35:00,83,11/3/2019,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1009422,191993,40.69362563,-73.90922848
808564945,11/3/2019,15:10:00,,,14,11/3/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,,,987212,214471,40.75535759,-73.98931026
322247634,11/2/2019,21:45:00,,,47,11/3/2019,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1021553,258807,40.87696916,-73.86511183
225304322,11/2/2019,19:25:00,,,47,11/2/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1026486,262591,40.88733282,-73.84725001
877836760,11/2/2019,12:50:00,11/2/2019,12:55:00,110,11/2/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,BANK,N.Y. POLICE DEPT,,,1020255,210816,40.74525274,-73.87006287
316547927,11/2/2019,0:24:00,,,90,11/2/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. HOUSING POLICE,,WILLIAMSBURG,1000684,198151,40.71054843,-73.94072362
544436188,10/31/2019,18:00:00,,,122,11/2/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,,,954202,146817,40.56961194,-74.10815663
613008754,11/1/2019,18:00:00,,,50,11/1/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,,BRIDGE,N.Y. POLICE DEPT,,,1010984,261034,40.88311992,-73.90332097
193564004,11/1/2019,16:00:00,,,46,11/1/2019,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1010802,249668,40.85192427,-73.90402418
401179872,11/1/2019,14:00:00,11/1/2019,15:00:00,107,11/1/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1046660,199778,40.7148093,-73.77487248
930974796,11/1/2019,0:42:00,,,43,11/1/2019,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1017429,241149,40.8285197,-73.8801118
922535923,10/31/2019,23:15:00,,,75,10/31/2019,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1017728,182135,40.66654015,-73.87932515
792543523,10/31/2019,20:59:00,,,83,10/31/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1009342,190798,40.69034586,-73.90952142
557777568,4/23/2006,23:00:00,,,14,4/24/2006,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,NA,,,,,
293593481,10/31/2019,7:35:00,,,70,10/31/2019,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,995708,176233,40.65039633,-73.95870943
297170928,10/29/2019,16:00:00,10/31/2019,9:50:00,48,10/31/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1013491,246898,40.84431295,-73.89431637
325546281,10/30/2019,7:10:00,10/30/2019,7:30:00,47,10/30/2019,114,ARSON,263,"ARSON 2,3,4",COMPLETED,FELONY,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,,,1026591,262398,40.88680259,-73.84687149
509328389,10/29/2019,18:20:00,,,75,10/29/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1018297,184609,40.67332855,-73.87726161
362504572,10/29/2019,13:14:00,,,49,10/29/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1021397,251011,40.85557219,-73.86571915
735343788,10/29/2019,11:57:00,,,46,10/29/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,,,1006218,247612,40.84629376,-73.92060065
819185494,10/29/2019,2:00:00,10/29/2019,8:00:00,48,10/29/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1013091,248744,40.84938099,-73.89575414
159428458,10/26/2019,8:00:00,10/26/2019,8:10:00,41,10/29/2019,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,,,1013232,236725,40.81639185,-73.89529641
544869483,10/28/2019,22:10:00,10/28/2019,22:11:00,77,10/28/2019,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,997620,183679,40.67083128,-73.95180426
699992018,10/28/2019,22:00:00,,,42,10/28/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1008798,238971,40.82256992,-73.91130717
880312357,10/28/2019,15:00:00,,,47,10/28/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1023736,262685,40.88760355,-73.85719514
418071976,10/28/2019,0:54:00,10/28/2019,1:05:00,47,10/28/2019,117,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1023626,262429,40.8869014,-73.85759447
564240287,10/27/2019,18:00:00,,,47,10/27/2019,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1022325,259342,40.87843427,-73.8623172
488333371,10/27/2019,7:05:00,10/27/2019,7:10:00,70,10/27/2019,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,995294,176595,40.65139047,-73.9602008
395994133,10/26/2019,20:02:00,,,113,10/26/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1043970,188448,40.68372975,-73.78467642
282692597,10/26/2019,15:30:00,,,40,10/26/2019,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1010977,237664,40.81897625,-73.90343944
329907181,10/26/2019,12:05:00,,,44,10/26/2019,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1006832,247168,40.84507356,-73.91838292
341701326,10/26/2019,10:45:00,10/26/2019,10:50:00,9,10/26/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,987533,205951,40.7319722,-73.98815578
655691795,10/25/2019,20:50:00,10/25/2019,21:10:00,88,10/26/2019,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,OTHER,N.Y. POLICE DEPT,,,990671,190109,40.68848795,-73.97684841
397400210,10/25/2019,14:50:00,10/25/2019,14:55:00,50,10/25/2019,105,ROBBERY,387,"ROBBERY,CLOTHING",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1011694,269180,40.90547591,-73.90071995
136962986,10/24/2019,16:30:00,,,44,10/25/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,1007501,243434,40.83482308,-73.91597788
198356507,10/24/2019,17:30:00,,,14,10/24/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,SHOE,N.Y. POLICE DEPT,,,986455,213102,40.75160025,-73.99204306
321184775,10/24/2019,14:38:00,,,46,10/24/2019,117,DANGEROUS DRUGS,514,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1010365,250117,40.85315795,-73.90560205
256140519,10/23/2019,23:00:00,,,49,10/24/2019,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,GROCERY/BODEGA,N.Y. POLICE DEPT,,,1023622,253318,40.86189456,-73.85766248
130706199,10/23/2019,14:30:00,10/24/2019,9:45:00,49,10/24/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1022270,255057,40.86667351,-73.8625404
124386957,10/23/2019,22:15:00,,,68,10/23/2019,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,979778,167868,40.62744247,-74.01611196
847998228,8/15/2019,7:50:00,,,102,10/23/2019,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,,,1023737,192710,40.69554133,-73.85760291
600382009,10/22/2019,12:10:00,,,44,10/22/2019,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1004904,242634,40.83263377,-73.92536528
536695325,7/2/1990,3:57:00,,,90,10/22/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,995089,197500,40.70877021,-73.96090596
123473967,10/20/2019,15:20:00,,,17,10/20/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,OTHER,OTHER,,,992029,213332,40.7522284,-73.97192486
131770650,10/20/2019,1:00:00,10/20/2019,1:06:00,94,10/20/2019,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,996074,202065,40.72129879,-73.95734512
624554154,10/19/2019,15:30:00,10/19/2019,15:55:00,45,10/19/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,OTHER,,,1031875,258652,40.87649407,-73.82778812
803505328,10/18/2019,18:30:00,,,113,10/18/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1045495,189101,40.68551166,-73.779172
548844103,10/18/2019,18:15:00,10/18/2019,18:20:00,43,10/18/2019,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1019150,240476,40.82666588,-73.87389661
399877395,10/18/2019,14:30:00,,,75,10/18/2019,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1016428,188108,40.6829395,-73.88398266
